"Id","Age","Job","Marital","Education","Default","Balance","HHInsurance","CarLoan","Communication","LastContactDay","LastContactMonth","NoOfContacts","DaysPassed","PrevAttempts","Outcome","CallStart","CallEnd","CarInsurance" 
1311,36,"self-employed","single","tertiary",0,-103,1,1,"telephone",17,"oct",1,-1,0,NA,"17:31:18","18:25:31",1
1312,28,"services","single","tertiary",0,441,0,0,"cellular",8,"nov",1,-1,0,NA,"09:05:04","09:06:50",0
1313,33,"technician","married","secondary",0,620,0,0,"cellular",14,"aug",2,-1,0,NA,"11:54:38","11:56:24",0
1314,35,"management","divorced","tertiary",0,2885,0,0,"cellular",13,"aug",3,43,8,"other","16:05:50","16:09:09",1
1315,47,"blue-collar","married","secondary",0,-216,1,0,"cellular",6,"may",1,282,3,"failure","15:39:55","15:43:12",0
1316,34,"management","married","tertiary",0,0,1,0,"cellular",7,"aug",1,99,2,"success","15:57:37","16:01:59",1
1317,39,"management","single","tertiary",0,1457,1,0,"cellular",20,"apr",1,-1,0,NA,"14:44:50","14:52:00",0
1318,53,"blue-collar","married","primary",0,5603,0,0,"cellular",28,"aug",6,-1,0,NA,"12:06:12","12:45:44",1
1319,27,"services","single","secondary",0,44,0,0,NA,7,"sep",1,-1,0,NA,"12:07:54","12:08:05",0
1320,36,"technician","married","secondary",0,632,1,0,"cellular",19,"aug",2,-1,0,NA,"13:11:26","13:16:32",0
1321,51,"self-employed","married","tertiary",0,150,0,0,NA,9,"jun",1,-1,0,NA,"17:34:00","17:36:26",0
1322,30,"management","single","secondary",0,0,0,0,"cellular",11,"aug",5,-1,0,NA,"11:12:38","11:14:19",0
1323,33,"management","single","tertiary",0,3770,0,0,"cellular",28,"jan",2,-1,0,NA,"12:31:36","12:44:13",0
1324,33,"self-employed","single","tertiary",0,61,0,0,"cellular",19,"aug",3,-1,0,NA,"15:10:19","15:24:15",1
1325,33,"self-employed","single","tertiary",0,658,1,0,"cellular",21,"oct",1,208,1,"success","10:53:46","10:58:53",1
1326,30,"student","single","secondary",0,61,0,1,"cellular",5,"feb",5,8,2,"other","10:10:48","10:13:01",0
1327,29,"blue-collar","married","secondary",0,87,1,0,NA,6,"jun",3,-1,0,NA,"09:15:10","09:37:20",0
1328,37,"services","married","secondary",0,1776,1,1,"cellular",17,"apr",1,-1,0,NA,"12:01:15","12:04:59",0
1329,49,"admin.","divorced","secondary",0,333,1,0,NA,27,"may",3,-1,0,NA,"16:22:45","16:23:21",0
1330,28,"management","single","tertiary",0,866,0,0,"cellular",23,"mar",2,-1,0,NA,"13:34:31","13:37:42",1
1331,56,"management","married","tertiary",0,616,0,0,"cellular",13,"aug",2,105,2,"success","09:57:51","10:02:44",1
1332,53,"housemaid","married","primary",0,1869,0,0,"cellular",11,"aug",4,-1,0,NA,"15:37:58","15:39:40",0
1333,36,"technician","married","tertiary",0,301,1,0,NA,7,"may",2,-1,0,NA,"15:27:56","15:54:17",0
1334,43,"technician","married","secondary",0,308,1,0,"cellular",3,"feb",3,264,4,"other","14:39:03","14:41:20",0
1335,60,"admin.","divorced","secondary",0,-41,1,1,"cellular",6,"feb",1,262,1,"failure","14:59:37","15:27:15",1
1336,34,"technician","married","secondary",0,159,1,0,"cellular",18,"oct",1,-1,0,NA,"16:01:05","16:05:17",1
1337,40,"self-employed","single","tertiary",0,1616,0,0,"telephone",28,"jul",7,-1,0,NA,"09:03:54","09:20:43",1
1338,59,"retired","married","primary",0,6,0,0,"cellular",7,"aug",3,-1,0,NA,"17:44:27","17:51:55",0
1339,34,"technician","single","secondary",0,1866,0,0,"cellular",8,"may",3,185,1,"failure","13:57:38","13:59:52",0
1340,34,"blue-collar","married","primary",0,2490,1,0,"cellular",19,"nov",2,180,1,"failure","11:28:19","11:31:24",0
1341,48,"management","married","tertiary",1,0,1,0,"cellular",31,"jul",4,-1,0,NA,"13:47:46","13:52:27",0
1342,29,"technician","married","secondary",0,273,0,0,"cellular",4,"feb",2,-1,0,NA,"12:29:02","13:15:17",1
1343,43,"entrepreneur","married","tertiary",0,11532,1,0,"telephone",25,"jul",1,-1,0,NA,"16:01:57","16:02:55",0
1344,33,"services","married","secondary",0,207,1,0,"cellular",14,"may",4,-1,0,NA,"10:56:36","11:07:05",1
1345,29,"services","single","secondary",0,32,1,0,NA,4,"jun",1,-1,0,NA,"10:38:13","10:47:36",1
1346,33,"management","married","tertiary",1,-148,1,1,"cellular",19,"nov",2,-1,0,NA,"10:46:09","10:51:49",0
1347,77,"retired","married","secondary",0,4112,0,0,"telephone",26,"jan",1,95,2,"success","17:04:16","17:31:12",1
1348,40,"blue-collar","married","primary",0,1758,1,0,NA,16,"may",3,-1,0,NA,"17:59:47","18:20:17",1
1349,72,"retired","married","tertiary",0,0,0,0,"cellular",13,"feb",1,-1,0,NA,"16:39:50","16:41:29",1
1350,29,"blue-collar","single","tertiary",0,455,0,0,"telephone",27,"may",2,36,1,"success","13:06:42","13:10:16",1
1351,52,"admin.","married","secondary",0,-732,1,1,NA,28,"may",2,-1,0,NA,"17:54:58","17:55:59",0
1352,40,"technician","married","secondary",0,2266,0,0,"cellular",16,"oct",1,147,5,"failure","09:23:21","09:30:48",1
1353,31,"services","single","secondary",0,1510,1,0,"cellular",13,"may",4,176,1,"failure","17:21:19","17:22:31",0
1354,43,"technician","married","tertiary",0,2643,0,0,"telephone",4,"may",5,-1,0,NA,"12:08:39","12:14:10",1
1355,70,"retired","married","primary",0,2795,0,0,"cellular",8,"jan",2,-1,0,NA,"10:48:22","10:53:23",1
1356,26,"admin.","single","tertiary",0,313,0,1,"cellular",26,"feb",2,-1,0,NA,"15:22:15","15:25:45",1
1357,30,"blue-collar","married","primary",0,124,1,0,NA,28,"aug",1,775,2,"other","13:45:44","13:45:49",0
1358,32,"technician","married","tertiary",0,2976,1,0,"cellular",5,"feb",1,175,5,"failure","13:08:34","13:21:37",1
1359,45,"admin.","married",NA,0,5511,0,0,"cellular",2,"jul",1,-1,0,NA,"11:37:55","11:42:27",1
1360,43,"technician","divorced",NA,0,4389,0,0,"cellular",8,"apr",1,-1,0,NA,"17:34:02","17:44:20",1
1361,61,"management","married","tertiary",0,267,0,0,"cellular",21,"oct",3,184,1,"success","09:38:35","09:41:47",1
1362,41,"blue-collar","single","secondary",1,1085,1,1,"cellular",7,"jul",1,-1,0,NA,"12:57:22","13:07:21",1
1363,56,"blue-collar","single","secondary",0,663,0,1,"cellular",8,"jul",3,-1,0,NA,"09:17:08","09:30:47",1
1364,43,"technician","divorced","secondary",0,1612,0,0,"cellular",25,"may",2,353,1,"other","17:39:35","17:43:57",1
1365,31,"technician","single","secondary",0,388,0,0,"cellular",21,"aug",2,-1,0,NA,"13:26:43","13:28:38",0
1366,29,"technician","married","secondary",0,2326,0,0,"cellular",6,"mar",1,-1,0,NA,"16:44:19","16:47:34",1
1367,28,"management","single","tertiary",0,390,0,0,"cellular",29,"sep",1,232,4,"success","10:04:09","10:18:14",1
1368,59,"retired","divorced","secondary",0,23,0,0,"cellular",7,"jul",1,-1,0,NA,"15:16:23","15:17:29",0
1369,32,"services","single","secondary",0,2881,0,0,"cellular",2,"jul",1,-1,0,NA,"14:40:20","14:46:16",1
1370,19,"student","single","secondary",0,329,0,0,"cellular",22,"oct",2,-1,0,NA,"14:10:47","14:14:59",1
1371,34,"management","single","tertiary",0,395,1,0,"cellular",16,"apr",2,-1,0,NA,"16:06:57","16:12:13",0
1372,63,"retired","married","secondary",0,474,0,0,"cellular",25,"jan",1,-1,0,NA,"15:03:15","15:10:18",1
1373,37,"admin.","divorced","secondary",0,-165,1,0,NA,3,"jun",2,-1,0,NA,"17:01:38","17:02:26",0
1374,30,"technician","single","secondary",0,1499,0,0,"cellular",26,"aug",21,-1,0,NA,"16:58:08","16:59:14",0
1375,56,"blue-collar","married","secondary",0,2750,0,0,"cellular",11,"aug",2,-1,0,NA,"12:35:33","12:37:28",0
1376,31,"management","married","tertiary",0,827,0,0,NA,20,"may",1,-1,0,NA,"15:16:52","15:17:30",0
1377,21,"blue-collar","single","secondary",1,-59,1,1,NA,4,"jun",1,-1,0,NA,"16:47:35","16:48:58",0
1378,46,"management","divorced","tertiary",0,624,0,0,"cellular",18,"mar",1,276,1,"other","10:29:41","10:36:41",1
1379,37,"services","married","secondary",0,2128,0,0,NA,18,"jun",1,-1,0,NA,"16:50:42","16:52:27",0
1380,60,"retired","married","secondary",0,938,0,0,"cellular",13,"jan",3,-1,0,NA,"11:27:29","11:33:49",1
1381,49,"technician","divorced","secondary",0,57,0,0,"cellular",21,"aug",3,-1,0,NA,"14:49:06","14:55:42",0
1382,68,"retired","married","secondary",0,1443,0,0,"telephone",21,"dec",2,257,1,"success","12:50:31","13:24:53",1
1383,39,"management","married","tertiary",0,2763,1,0,NA,2,"jun",2,-1,0,NA,"11:38:28","11:47:14",1
1384,36,"admin.","married","secondary",0,39,1,0,"cellular",7,"apr",2,-1,0,NA,"15:34:35","15:37:49",0
1385,31,"blue-collar","married","secondary",0,152,1,1,"cellular",8,"jul",1,-1,0,NA,"16:28:02","16:41:53",1
1386,58,"housemaid","married","primary",0,2387,0,0,NA,18,"jun",2,-1,0,NA,"12:47:39","12:48:34",0
1387,39,"admin.","divorced","secondary",0,458,0,0,"cellular",21,"nov",2,-1,0,NA,"09:16:48","09:29:12",0
1388,36,"technician","married","tertiary",0,4596,1,0,"cellular",16,"apr",2,-1,0,NA,"12:41:40","12:56:41",1
1389,39,"self-employed","married","secondary",0,656,0,0,"cellular",29,"jan",3,-1,0,NA,"17:11:14","17:16:23",0
1390,52,"blue-collar","married","primary",0,9444,0,0,"cellular",7,"jul",3,-1,0,NA,"10:53:19","10:57:50",0
1391,57,"entrepreneur","married",NA,0,975,1,1,"cellular",22,"jul",4,-1,0,NA,"17:02:32","17:06:28",0
1392,41,"admin.","single","secondary",0,812,0,1,NA,11,"jun",4,-1,0,NA,"12:58:23","13:08:06",1
1393,42,"management","divorced","tertiary",0,1775,1,0,"telephone",5,"feb",5,-1,0,NA,"13:05:21","13:09:57",0
1394,24,"student","single","secondary",0,382,0,0,"cellular",30,"apr",2,-1,0,NA,"09:08:13","09:17:40",1
1395,33,"management","divorced","tertiary",0,2695,1,0,"cellular",12,"aug",3,-1,0,NA,"14:24:03","14:35:54",0
1396,31,"technician","married","tertiary",0,6562,1,0,"cellular",19,"aug",2,-1,0,NA,"14:42:12","14:44:10",0
1397,46,"management","married","tertiary",0,2199,0,0,"telephone",27,"may",1,-1,0,NA,"09:21:44","09:24:10",0
1398,44,"technician","married","secondary",0,78,1,0,"cellular",7,"may",1,357,1,"failure","14:42:06","14:44:08",0
1399,31,"services","single","secondary",0,-205,0,0,"cellular",1,"sep",1,579,1,"failure","11:13:26","11:21:27",1
1400,43,"technician","divorced","secondary",0,773,1,0,"cellular",17,"apr",2,-1,0,NA,"17:20:14","17:26:52",0
1401,45,"management","married","tertiary",0,1866,0,0,NA,11,"jun",7,-1,0,NA,"11:54:59","11:56:55",0
1402,77,"retired","married","primary",0,1385,0,0,"telephone",8,"sep",4,-1,0,NA,"15:39:24","15:42:04",0
1403,51,"blue-collar","married","secondary",0,814,1,0,"cellular",14,"may",8,-1,0,NA,"17:43:16","17:43:33",0
1404,34,"management","single",NA,0,1534,1,0,"cellular",16,"apr",1,147,7,"other","17:09:05","17:11:41",0
1405,60,"management","divorced","secondary",0,0,1,0,"telephone",13,"may",4,350,6,"failure","09:36:06","09:37:11",0
1406,29,"admin.","single","secondary",0,345,0,0,"cellular",11,"mar",3,-1,0,NA,"10:21:55","10:22:55",0
1407,47,"blue-collar","married","tertiary",0,1707,0,0,"cellular",27,"aug",7,-1,0,NA,"10:29:13","10:30:24",0
1408,56,"technician","married","primary",0,314,1,1,NA,5,"jun",1,-1,0,NA,"12:49:45","12:51:00",0
1409,59,"technician","married","tertiary",0,-91,0,0,NA,25,"jun",1,-1,0,NA,"14:26:19","14:28:56",0
1410,87,"retired","divorced","primary",0,6746,0,0,"telephone",21,"oct",1,-1,0,NA,"13:48:24","14:00:53",1
1411,35,"management","married","primary",0,0,1,1,"cellular",9,"apr",3,-1,0,NA,"14:23:28","14:27:48",0
1412,47,"blue-collar","married","primary",0,4227,1,0,"cellular",13,"may",1,-1,0,NA,"10:37:06","10:48:05",1
1413,31,"student","single",NA,0,376,0,0,"cellular",16,"nov",1,96,2,"other","12:43:43","12:47:05",0
1414,47,"services","married","primary",0,6,0,0,"cellular",27,"aug",4,-1,0,NA,"09:56:04","09:57:07",0
1415,53,"self-employed","married","tertiary",0,235,0,0,NA,18,"jun",3,-1,0,NA,"13:39:52","13:41:44",0
1416,49,"blue-collar","married","primary",0,327,1,0,NA,16,"may",2,-1,0,NA,"12:33:56","12:36:14",0
1417,36,"management","married","tertiary",0,521,0,1,"cellular",18,"nov",2,152,1,"other","16:02:00","16:04:15",0
1418,31,"admin.","married","secondary",0,1229,0,0,"cellular",12,"apr",1,-1,0,NA,"13:44:49","13:47:45",1
1419,38,"technician","married","secondary",0,0,1,1,"cellular",15,"jul",4,-1,0,NA,"12:22:54","12:25:20",0
1420,28,"services","single","secondary",0,1347,0,0,"telephone",11,"oct",2,108,14,"other","17:57:57","18:03:14",0
1421,41,"management","married","tertiary",0,-412,1,0,"cellular",29,"jan",1,195,5,"other","16:44:33","16:45:58",0
1422,25,"technician","single","tertiary",0,3630,0,0,"telephone",9,"jun",7,-1,0,NA,"10:44:26","10:48:07",1
1423,35,"admin.","divorced","secondary",0,437,1,0,NA,4,"jun",1,-1,0,NA,"16:02:24","16:17:32",1
1424,29,"management","married","tertiary",0,198,1,0,"cellular",3,"aug",1,-1,0,NA,"17:02:26","17:22:05",0
1425,41,"admin.","married","secondary",0,-18,1,1,NA,2,"jun",6,-1,0,NA,"17:38:06","17:39:29",0
1426,19,"student","single","primary",0,245,0,0,"telephone",10,"nov",2,110,2,"other","14:43:29","14:45:07",0
1427,41,"entrepreneur","married","primary",0,0,0,0,"cellular",3,"jul",2,389,1,"other","12:33:32","12:40:50",1
1428,47,"blue-collar","married","primary",0,159,1,0,NA,13,"may",2,-1,0,NA,"17:06:10","17:19:01",0
1429,42,"management","married","tertiary",0,6060,1,0,"cellular",30,"apr",1,350,2,"failure","10:20:09","10:25:25",1
1430,55,"management","single","tertiary",0,430,0,0,"cellular",29,"aug",4,-1,0,NA,"13:10:35","13:11:54",0
1431,49,"services","married",NA,0,1990,1,0,"cellular",19,"nov",4,-1,0,NA,"14:19:02","14:19:46",0
1432,37,"management","divorced","tertiary",0,1775,0,0,"cellular",15,"jul",5,-1,0,NA,"10:18:05","10:26:39",1
1433,30,"student","single","tertiary",0,7513,0,0,"cellular",11,"aug",2,-1,0,NA,"16:23:41","16:28:10",0
1434,31,"management","married","tertiary",0,140,0,0,"cellular",6,"feb",8,212,4,"other","17:50:14","17:50:23",0
1435,34,"blue-collar","single","secondary",1,-369,1,0,NA,23,"may",2,-1,0,NA,"17:15:18","17:21:11",0
1436,45,"technician","married","secondary",0,2403,0,0,"cellular",21,"nov",1,-1,0,NA,"16:10:30","16:13:57",0
1437,54,"retired","divorced","tertiary",0,0,0,0,NA,13,"may",1,-1,0,NA,"17:46:11","17:56:29",1
1438,50,"blue-collar","married","secondary",0,1400,1,0,"cellular",11,"may",1,-1,0,NA,"11:07:55","11:11:04",0
1439,27,NA,"single","secondary",0,1187,0,0,"telephone",26,"feb",1,101,1,"failure","09:13:46","09:17:38",1
1440,70,"retired","married","secondary",0,616,0,0,"cellular",27,"oct",1,-1,0,NA,"13:25:09","13:26:38",0
1441,35,"admin.","married","tertiary",0,690,0,0,"cellular",16,"oct",1,-1,0,NA,"12:07:34","12:09:22",0
1442,58,"entrepreneur","married","secondary",0,496,0,0,"cellular",22,"apr",1,-1,0,NA,"14:46:12","14:48:24",1
1443,58,"retired","divorced","secondary",0,1080,1,0,"cellular",29,"jul",2,-1,0,NA,"17:09:05","17:26:43",1
1444,50,"technician","married","secondary",0,1234,1,0,NA,5,"may",2,-1,0,NA,"14:27:32","14:30:57",0
1445,29,"blue-collar","single","secondary",0,1472,0,0,"cellular",18,"may",2,-1,0,NA,"10:28:49","10:32:55",0
1446,30,"management","married","tertiary",0,1882,1,0,"cellular",11,"aug",5,-1,0,NA,"13:17:26","13:21:35",0
1447,44,"admin.","single","secondary",0,733,1,0,"cellular",4,"dec",2,105,5,"success","12:14:14","12:20:14",1
1448,45,"management","married","tertiary",0,876,0,0,NA,16,"may",1,-1,0,NA,"10:28:32","10:31:30",0
1449,53,"blue-collar","single","primary",0,354,1,0,"cellular",29,"jan",1,226,2,"failure","09:59:55","10:02:08",0
1450,31,"management","single","tertiary",0,999,1,0,"cellular",13,"apr",5,-1,0,NA,"17:51:40","17:54:47",0
1451,30,"blue-collar","married","secondary",0,1,0,1,"cellular",9,"jul",1,-1,0,NA,"10:51:56","10:57:43",0
1452,28,"management","single","tertiary",0,0,0,0,"telephone",27,"may",2,-1,0,NA,"14:12:13","14:15:31",0
1453,50,"technician","married","secondary",0,0,0,0,"cellular",7,"jul",2,-1,0,NA,"11:07:25","11:09:57",0
1454,29,"management","single","tertiary",0,428,0,0,"cellular",22,"may",2,-1,0,NA,"15:24:48","15:29:41",1
1455,34,"management","single","tertiary",0,699,0,0,"cellular",26,"may",1,-1,0,NA,"10:49:17","10:50:23",0
1456,44,"management","married","tertiary",0,1138,0,0,"cellular",27,"aug",3,-1,0,NA,"16:43:31","16:52:14",1
1457,31,"management","single","tertiary",0,0,0,0,"cellular",19,"aug",4,-1,0,NA,"15:24:25","15:27:00",0
1458,50,"technician","divorced","secondary",0,636,1,0,"cellular",6,"may",2,254,23,"other","10:25:04","10:27:11",0
1459,43,"services","married","secondary",0,-236,1,0,"cellular",28,"jul",7,-1,0,NA,"09:09:14","09:21:39",1
1460,80,"retired","married","primary",0,997,0,0,"cellular",28,"jan",1,91,3,"success","11:01:34","11:04:05",1
1461,75,"retired","married","tertiary",0,2991,0,0,"cellular",22,"apr",1,-1,0,NA,"13:28:02","13:32:02",1
1462,42,"management","married","primary",0,5310,1,0,"cellular",25,"nov",2,97,4,"success","11:52:51","12:08:59",1
1463,35,"services","single","tertiary",0,0,0,0,"cellular",3,"jul",1,-1,0,NA,"17:20:34","17:32:18",1
1464,31,"technician","single","secondary",0,205,1,0,NA,3,"jun",2,-1,0,NA,"09:02:17","09:07:59",0
1465,52,"management","divorced","tertiary",0,2104,0,0,"cellular",3,"jun",2,-1,0,NA,"09:46:54","09:50:24",1
1466,55,"blue-collar","married","primary",0,842,0,0,"telephone",31,"jul",2,-1,0,NA,"14:51:07","14:53:31",0
1467,75,"retired","married","primary",0,1413,0,0,"cellular",1,"sep",2,188,2,"success","15:07:13","15:16:05",1
1468,52,"technician","single","secondary",0,36,1,0,NA,16,"may",1,-1,0,NA,"14:44:16","14:49:51",0
1469,43,"management","married","tertiary",0,79,0,0,"cellular",26,"may",1,-1,0,NA,"10:05:50","10:16:30",1
1470,51,"blue-collar","married","secondary",0,500,0,0,"cellular",14,"may",1,-1,0,NA,"17:51:50","17:59:41",0
1471,27,"blue-collar","single","secondary",0,100,1,0,"cellular",11,"may",4,367,1,"failure","12:28:03","12:31:00",0
1472,47,"blue-collar","married","primary",0,673,1,1,NA,6,"jun",4,-1,0,NA,"12:33:03","12:35:01",0
1473,36,"admin.","married","secondary",0,96,0,0,"cellular",30,"apr",1,87,1,"success","14:04:53","14:08:21",1
1474,33,"entrepreneur","single","secondary",0,278,0,0,"cellular",1,"feb",5,-1,0,NA,"15:54:56","16:04:19",1
1475,29,"self-employed","married","secondary",0,425,1,0,NA,5,"jun",15,-1,0,NA,"16:30:53","16:40:15",1
1476,43,"blue-collar","single","secondary",0,318,1,0,NA,5,"jun",2,-1,0,NA,"12:43:50","12:56:06",1
1477,53,"admin.","married","secondary",0,1796,0,0,"telephone",16,"mar",1,91,2,"success","14:20:22","14:25:17",1
1478,38,"admin.","married","secondary",0,532,1,0,"cellular",23,"jul",1,-1,0,NA,"12:18:57","12:20:32",0
1479,31,"self-employed","single","tertiary",0,17924,1,0,"cellular",21,"nov",3,-1,0,NA,"11:08:49","11:18:57",0
1480,47,"technician","married","primary",0,145,1,0,NA,7,"may",6,-1,0,NA,"16:03:42","16:06:19",0
1481,44,"admin.","married","secondary",0,1074,1,0,"cellular",11,"jul",2,-1,0,NA,"15:58:12","16:13:23",1
1482,37,"services","married","secondary",0,780,1,0,NA,4,"jun",5,-1,0,NA,"12:28:27","12:30:32",0
1483,44,"blue-collar","married",NA,0,189,1,0,NA,26,"may",3,-1,0,NA,"09:29:21","09:32:16",0
1484,31,"management","single","tertiary",0,816,1,0,"cellular",16,"apr",1,-1,0,NA,"14:33:54","14:39:33",0
1485,32,"technician","single","secondary",0,930,1,0,NA,21,"may",1,-1,0,NA,"15:55:28","15:57:30",0
1486,42,"management","single","tertiary",0,0,1,1,NA,5,"may",2,-1,0,NA,"10:14:04","10:23:26",1
1487,29,"services","married","secondary",0,30,1,0,"cellular",23,"jul",3,-1,0,NA,"10:28:24","10:29:38",0
1488,59,"management","married","primary",0,252,1,1,NA,26,"may",2,-1,0,NA,"11:24:53","11:26:36",0
1489,35,"technician","single","secondary",0,204,1,0,"cellular",30,"nov",3,189,1,"success","10:06:47","10:08:37",0
1490,39,"technician","single","tertiary",0,54,1,0,"cellular",29,"jul",12,-1,0,NA,"13:35:47","13:37:26",0
1491,41,"self-employed","married","tertiary",0,0,1,0,"telephone",29,"apr",3,426,1,"other","13:53:13","13:59:48",1
1492,83,"retired","divorced","primary",0,46,0,0,"cellular",25,"mar",1,-1,0,NA,"14:27:05","14:29:00",1
1493,33,"admin.","married","secondary",0,1499,1,0,NA,21,"may",2,-1,0,NA,"09:11:08","09:13:32",0
1494,36,"admin.","single","secondary",0,1414,1,0,"cellular",16,"apr",1,-1,0,NA,"11:47:33","11:51:37",0
1495,35,"blue-collar","married","primary",0,414,0,0,NA,13,"may",4,-1,0,NA,"11:11:09","11:19:33",1
1496,32,"technician","single",NA,0,491,0,0,"cellular",8,"oct",2,91,7,"success","10:59:07","11:03:18",1
