leg_black,treat_out,responded,totalpop,medianhhincom,black_medianhh,white_medianhh,blackpercent,statessquireindex,nonblacknonwhite,urbanpercent,leg_senator,leg_democrat,south
0,0,0,6.9161,5.4186,1.9779,3.6467,.022758491,.125,0,1,1,0,0
0,0,1,2.102,3.2226,1.2953,1.6513,.0091817323,.125,0,.45859873,0,1,0
0,1,0,6.6934,5.164,2.1575,2.8317,.028998716,.125,0,1,1,0,0
0,1,1,2.2513,3.2431,.864,1.5896,.014524941,.125,0,.30029845,0,0,0
0,1,0,6.4888,5.4723,2.0105,2.6803,.039668351,.125,0,.89697528,1,0,0
0,1,0,2.3623,4.2154,1.5093,2.0136,.027007574,.125,0,.63324249,0,1,0
0,1,0,6.4429,6.2336,2.2076,3.1335,.033059645,.125,0,.9769308,1,0,0
0,1,0,2.2958,2.9972,1.031,1.7442,.06568516,.125,0,.51404709,0,0,0
0,0,1,6.4625,7.9928,3.5601,4.3152,.024510639,.125,0,.99747789,1,0,0
0,1,0,2.0935,3.0772,1.0838,1.6964,.042846907,.125,0,.48970413,0,0,0
0,0,1,6.719,4.0942,1.0049,1.945,.014853401,.125,0,.42075869,1,0,0
0,0,0,2.045,2.8622,.6367,1.5348,.0048410762,.125,0,.27115586,0,0,0
0,0,1,6.6588,3.0342,1.3787,1.6371,.021430288,.125,0,.54442602,1,0,0
0,1,0,2.2556,5.5914,1.9182,2.3997,.044555772,.125,0,.98304677,0,0,0
0,1,0,6.6999,3.0594,1.1189,1.6367,.044537976,.125,0,.62473005,1,0,0
0,0,0,2.2671,4.903,1.459,2.1697,.053107489,.125,0,.97091264,0,0,0
0,1,0,6.7974,3.0849,1.0176,1.6391,.019786976,.125,0,.32866111,1,0,0
0,0,0,2.043,6.1622,3.0005,3.0998,.028389623,.125,0,1,0,1,0
0,1,0,6.6229,4.3494,.873,2.0338,.014902836,.125,0,.55650991,1,0,0
0,0,1,2.1872,7.4579,2.54,3.4939,.031592906,.125,0,.99939477,0,0,0
0,1,0,6.739,3.3442,1.155,1.7437,.016129989,.125,0,.42246732,1,0,0
0,1,0,2.1503,6.0581,2.204,3.0633,.03060038,.125,0,1,0,1,0
0,1,0,6.5598,4.0201,1.3606,2.0938,.064788558,.125,0,.72001821,1,1,0
0,1,0,2.1557,5.6648,3.6351,3.252,.025838476,.125,0,1,0,1,0
0,1,0,6.658,3.6035,1.265,1.9173,.13280265,.125,0,.69071788,1,1,0
0,0,0,2.2382,6.4114,3.6227,3.7678,.017246,.125,0,1,0,0,0
0,1,1,6.5093,4.7246,1.6773,2.5829,.05481388,.125,0,.88134742,1,0,0
0,1,0,2.1826,5.9662,3.2861,3.6293,.0082470449,.125,0,1,0,0,0
0,1,0,6.4352,3.2828,2.8607,1.7364,.0076920688,.125,0,.26262042,1,0,0
0,1,0,2.1663,4.4967,1.6795,2.4325,.040899228,.125,0,1,0,1,0
0,0,0,8.5976,3.128,1.3139,1.7502,.12838466,.125,0,.8877669,1,0,0
0,1,0,2.1486,4.3713,1.5063,2.5632,.050963417,.125,0,1,0,1,0
0,0,0,6.4838,6.1195,1.8925,2.4696,.02837842,.125,0,.89978617,1,0,0
0,0,0,2.2162,4.577,1.7889,2.844,.035646603,.125,0,1,0,1,0
0,0,1,7.0321,3.7244,1.4042,1.9734,.030687846,.125,0,.76856071,1,0,0
0,0,1,2.0985,6.3995,2.4846,4.6415,.010436025,.125,0,1,0,0,0
0,0,0,7.1287,3.5464,1.1074,2.0874,.048381895,.125,0,.98050809,1,0,0
0,0,0,2.258,7.1664,2.3246,2.5494,.029893711,.125,0,.98472333,0,0,0
0,0,0,6.8569,5.3689,1.3437,2.1306,.012848372,.125,0,.62237936,1,0,0
0,1,0,2.2126,7.9733,3.867,3.1413,.014327036,.125,0,.67679369,0,0,0
0,1,0,2.2209,11.0818,2.8322,5.1974,.020307083,.125,0,.99154854,0,0,0
0,0,0,6.9546,3.8617,1.1627,1.8688,.075503983,.125,0,.94812638,1,0,0
0,1,1,2.0717,7.3306,2.7112,3.8341,.031761356,.125,0,1,0,0,0
0,0,1,2.233,5.244,2.1947,2.7042,.038961038,.125,0,.99967414,0,0,0
0,0,0,7.1724,5.1191,1.6613,3.3367,.077672742,.125,0,.98806846,1,0,0
0,0,0,2.1195,3.5949,.6299,1.8212,.091436662,.125,0,1,0,1,0
0,0,0,7.1396,4.5452,1.6693,2.1032,.030225782,.125,0,.79079241,1,0,0
0,0,1,2.255,2.6875,1.097,1.6415,.11645233,.125,1,1,0,1,0
0,1,0,6.8585,3.7753,1.0035,1.8806,.020237662,.125,0,.58011657,1,0,0
0,1,0,2.2432,3.7239,1.5157,1.9286,.22579351,.125,0,.9532876,0,1,0
0,1,0,6.8952,3.3093,.9617,1.7911,.008339134,.125,0,.36781928,1,0,0
1,1,0,2.1947,2.9552,1.3599,1.8774,.65002042,.125,0,1,0,1,0
0,1,0,6.6025,3.551,.9817,1.9332,.031987883,.125,0,.69444346,1,0,0
1,1,0,2.2615,3.0551,1.3604,1.8412,.5767411,.125,0,.98146689,0,1,0
0,1,1,6.8851,3.7128,.9908,1.798,.012214783,.125,0,.40715235,1,0,0
0,1,0,2.2689,5.083,2.3023,2.1781,.17761911,.125,0,.7587958,0,1,0
0,0,1,7.1357,3.1849,.7218,1.7621,.01150553,.125,0,.48606169,1,1,0
0,0,1,6.4023,8.1858,3.0416,3.4079,.025522077,.125,0,.89145339,1,0,0
0,1,0,2.2295,5.5884,1.8845,2.8471,.019645659,.125,0,.62820208,0,0,0
0,1,0,2.199,6.2887,2.4325,2.5089,.023601636,.125,0,.59339011,0,0,0
0,1,1,7.1063,3.8611,.7941,2.0135,.0090483092,.125,0,.60028452,1,0,0
0,1,0,2.17,4.1648,1.2539,1.9765,.1578341,.125,0,.81628036,0,1,0
0,0,1,6.8604,3.2561,1.4561,1.7951,.0091102561,.125,0,.24776988,1,0,0
0,0,0,2.1526,4.0282,1.6031,2.0666,.16394129,.125,0,.99959975,0,1,0
0,1,0,2.1231,5.8834,2.7337,2.3088,.02618812,.125,0,.40177995,0,0,0
0,1,0,2.244,5.3161,1.3045,2.2628,.016265597,.125,0,.72164065,0,0,0
0,1,0,2.333,5.1325,1.583,2.7225,.044320617,.125,0,.85457921,0,0,0
0,0,1,2.0456,4.5,5.9061,1.8987,.0047418848,.125,0,0,0,0,0
0,1,0,2.1905,10.4149,4.0606,3.9096,.024697557,.125,0,.98952806,0,0,0
0,1,0,2.2369,6.9492,2.5951,3.1244,.038490769,.125,0,1,0,0,0
0,1,0,2.1115,4.9556,1.7593,2.1444,.0065356381,.125,0,.42946979,0,0,0
0,0,1,2.0362,5.3846,1.1607,2.2573,.020037321,.125,0,.31032646,0,0,0
0,1,1,2.1041,5.4679,1.6451,2.8982,.04956989,.125,0,.93026376,0,0,0
0,1,1,2.2551,5.2673,2.0562,2.2713,.056848921,.125,0,.66082078,0,1,0
0,0,1,2.1155,4.5708,1.7237,2.5618,.060033094,.125,0,.78747225,0,0,0
0,0,0,2.2087,3.2089,1.4919,2.1009,.14891112,.125,0,1,0,1,0
0,1,1,2.1406,3.2329,1.4829,2.1261,.081332333,.125,0,.99762076,0,1,0
0,0,1,2.1243,3.0964,.9752,1.6834,.08026173,.125,0,.92183095,0,1,0
0,1,0,2.1778,2.9902,1.173,1.6996,.26577279,.125,0,.99793792,0,1,0
0,0,0,2.2106,3.9433,.6398,1.8319,.0037094001,.125,0,.00011111111,0,0,0
0,0,1,2.369,3.1014,1.1617,1.8129,.032967497,.125,0,.99948341,0,0,0
0,1,0,2.1201,4.0872,.9879,1.8062,.0089146737,.125,0,.20606495,0,0,0
0,1,0,2.1711,3.2985,1.4366,1.665,.01271245,.125,0,.18033861,0,1,0
0,0,0,2.3219,3.3042,1.1246,1.5475,.049313065,.125,0,.50721866,0,1,0
0,1,0,2.5787,3.4468,1.228,1.6628,.11327413,.125,0,.51714492,0,0,0
0,0,0,2.3318,3.0998,1.3229,1.958,.23702718,.125,0,.90603238,0,0,0
0,1,0,3.1535,2.3939,1.2823,1.3777,.048200414,.125,0,.99643219,0,1,0
0,1,0,2.233,4.4824,1.667,2.3004,.061665915,.125,0,.72941297,0,1,0
0,1,1,2.0611,3.4219,1.0259,1.8273,.0073261843,.125,0,.3272877,0,0,0
0,1,0,2.1018,3.3572,1.3496,1.6809,.043581691,.125,0,1,0,0,0
0,0,0,2.0868,3.5433,.7696,1.6895,.025206057,.125,0,.14671859,0,0,0
0,0,0,2.1022,3.6923,1.4195,2.3078,.041480355,.125,0,.99783498,0,0,0
0,1,0,2.1361,3.9442,1.3174,2.0085,.024530686,.125,0,.93618983,0,0,0
0,1,0,2.143,4.104,1.0959,1.966,.013345777,.125,0,.80420321,0,0,0
0,0,1,2.0727,4.2677,1.1458,1.8662,.0074781692,.125,0,.15889964,0,0,0
0,0,1,2.1744,3.7781,.8839,1.9647,.016878219,.125,0,.63861662,0,0,0
0,0,0,2.2399,3.6756,1.3044,1.7576,.0075896252,.125,0,.2817595,0,0,0
0,1,0,2.1911,5.0085,1.0732,2.038,.0052941442,.125,0,.5625748,0,0,0
0,0,1,2.1042,3.7755,.5568,1.9943,.023619428,.125,0,.5769549,0,1,0
0,1,0,2.2549,3.6151,1.302,1.8039,.0089582689,.125,0,.38353062,0,1,0
0,0,0,2.2088,5.2368,1.5019,2.1464,.010277074,.125,0,.31602168,0,0,0
0,0,0,2.1351,5.7543,1.6693,2.3423,.015596459,.125,0,.95100749,0,0,0
1,0,1,2.2022,3.1667,1.421,1.895,.46517122,.125,0,.99176478,0,1,0
0,0,0,2.1123,5.3074,.8849,2.2124,.0079534156,.125,0,.52081937,0,0,0
0,1,0,2.1291,4.9184,1.4413,2.0001,.0061058658,.125,0,.46212822,0,0,0
0,1,0,2.0849,6.327,1.6025,2.5891,.019329464,.125,0,.95564097,0,0,0
0,0,0,2.2871,4.0601,1.7414,1.8529,.032880068,.125,0,.93487912,0,0,0
0,0,0,2.2312,6.1838,2.1258,3.0045,.026846539,.125,0,.80611157,0,0,0
0,1,0,2.0937,3.9365,1.2526,1.9156,.0097912792,.125,0,.37579763,0,0,0
0,0,0,2.1566,2.619,.955,1.4434,.073959008,.125,0,.99228877,0,1,0
0,0,1,2.1173,4.3316,1.0258,2.3896,.014310679,.125,0,.79679328,0,0,0
0,0,0,2.0706,3.1961,.9818,1.6692,.003187482,.125,0,.16305946,0,0,0
0,1,0,2.1256,3.3549,.9046999999999999,1.7299,.0047515999,.125,0,.26482493,0,0,0
0,1,0,2.1073,4.2447,1.0993,1.9647,.023299957,.125,0,.31632769,0,1,0
0,0,0,2.1239,3.0974,4.8755,1.6804,.003954988,.125,0,.15364823,0,0,0
0,0,0,2.2277,3.0223,.8363,1.6323,.0062845089,.125,0,.20171016,0,0,0
0,0,1,2.3138,3.2427,.8966,1.9008,.011020832,.125,0,.90135783,0,1,0
0,1,0,2.1107,3.3361,.8798,1.8363,.015445113,.125,0,.77474403,0,0,0
0,1,0,2.076,3.2456,1.0905,1.6501,.010452794,.125,0,.43377554,0,0,0
0,0,1,2.2528,3.4006,.6768,1.8027,.022860439,.125,0,.505907,0,0,0
0,1,0,2.2532,3.6137,1.1342,1.8691,.0067015798,.125,0,.21734437,0,0,0
0,0,0,2.2362,3.4131,.7296,1.7726,.003666935,.125,0,.13655695,0,1,0
0,1,0,2.2696,3.4765,.5296999999999999,1.9075,.008724004,.125,0,.4375,0,0,0
0,1,0,2.1095,3.2419,.795,1.7826,.003839772,.125,0,0,0,0,0
0,1,0,2.2965,3.9411,1.3088,2.1053,.019682124,.125,0,.90958041,0,0,0
0,1,0,2.1717,3.1616,1.6468,1.7203,.013721969,.125,0,.26810721,0,0,0
0,0,0,2.0889,3.3859,1.0327,1.8184,.0088563357,.125,0,.50020915,0,0,0
0,0,0,2.1295,3.8822,1.3688,1.9696,.0052594515,.125,0,.21440616,0,0,0
0,1,0,2.1446,3.9282,1.1385,2.1185,.013615594,.125,0,.99543142,0,0,0
0,0,0,2.1825,3.9346,.7392,2.0084,.0046277209,.125,0,.45682162,0,0,0
0,0,0,2.2904,3.6788,1.1617,2.1302,.038945161,.125,0,.87086558,0,0,0
0,1,0,4.2349,3.2103,1.0253,1.7869,.043259576,.148,0,.29127964,0,1,1
0,1,1,3.9787,3.1542,1.2446,1.7249,.020785684,.148,0,.34938917,0,1,1
0,0,0,3.9017,3.6087,1.0768,1.8529,.093882151,.148,0,.45719224,0,1,1
0,1,0,11.2433,4.3319,1.4359,2.211,.08669164,.148,0,.68501693,1,1,1
0,0,1,3.8984,3.0882,1.02,1.823,.27347118,.148,0,.78900832,0,1,1
0,0,0,3.9805,3.1808,1.1685,1.4555,.19844241,.148,0,.51083893,0,0,1
0,0,0,3.9136,3.0161,1.2404,1.7697,.075071543,.148,0,.65013456,0,1,1
0,1,0,3.8811,3.5094,1.2061,1.9277,.083094999,.148,0,.72793806,0,1,1
0,0,1,3.8441,3.5046,1.3578,1.7831,.022449989,.148,0,.12375901,0,1,1
0,1,0,10.5945,4.6793,1.6355,2.858,.080211431,.148,0,.96024793,1,0,1
0,1,0,4.1777,3.7138,1.5531,1.7875,.0075879069,.148,0,.40918544,0,1,1
0,1,0,3.8739,2.9057,.9418,1.4996,.043341335,.148,0,.29214302,0,1,1
0,0,0,4.1838,3.5075,1.2921,1.6191,.025789952,.148,0,.07013166,0,0,1
0,1,0,4.2796,2.7808,1.0613,1.4797,.03977007,.148,0,.12449398,0,1,1
0,0,0,4.333,3.2853,1.1665,2.0144,.10380799,.148,0,.94203138,0,1,1
0,0,0,10.7417,4.5397,1.2066,1.9597,.033374608,.148,0,.50488019,1,0,1
0,0,1,4.2615,3.6736,1.4851,1.8566,.084453829,.148,0,.39418924,0,0,1
0,1,0,10.4229,4.0534,1.1817,2.3044,.057162594,.148,0,1,1,0,1
0,1,1,3.9048,2.5763,.8388,1.3974,.046020284,.148,0,.15599167,0,0,1
0,0,0,4.2464,3.7605,1.5648,1.8514,.059108891,.148,0,.52350903,0,1,1
0,0,0,10.42,1.8275,.5743,1.1061,.023790788,.148,0,.14989352,1,0,1
0,0,1,3.989,3.8354,1.5424,1.7954,.1885435,.148,0,.85079163,0,0,1
0,1,0,3.9163,4.1453,1.2811,1.9505,.030717768,.148,0,.97363454,0,1,1
0,1,0,4.3175,3.4492,1.5588,2.1162,.33751014,.148,0,1,0,1,1
0,1,0,10.7007,3.5219,1.2995,1.8987,.07812573,.148,0,.56046641,1,1,1
0,0,0,4.2964,6.7291,2.8052,3.5271,.056233123,.148,0,.95763308,0,0,1
0,1,0,4.2627,4.7404,1.7406,3.2225,.023834657,.148,0,1,0,1,1
0,1,0,3.9886,3.4753,1.4723,1.6641,.024093665,.148,0,.33389032,0,0,1
0,0,0,3.974,3.1142,1.154,1.6689,.079240061,.148,0,.99309814,0,1,1
0,0,0,3.9222,3.4102,.9953,1.8389,.10297792,.148,0,.99462038,0,1,1
0,1,0,11.2067,4.7366,1.7606,2.0953,.047605451,.148,0,.94682658,1,0,1
0,0,1,3.9943,4.0451,1.4663,1.9353,.034123626,.148,0,.69295764,0,1,1
0,1,0,3.9473,2.5065,1.2121,1.5939,.36594635,.148,0,1,0,1,1
0,0,0,3.9464,2.1132,.877,2.8231,.52645451,.148,0,1,0,1,1
0,1,0,3.9018,3.706,1.8557,1.7756,.15913168,.148,0,1,0,1,1
0,1,0,4.2429,4.2201,1.5726,2.026,.15409271,.148,0,1,0,1,1
0,1,0,4.2629,3.8552,1.3722,1.9068,.026578151,.148,0,.22419509,0,1,1
0,0,0,4.2917,7.1077,2.5843,3.759,.081016846,.148,0,.96280611,0,0,1
0,0,0,4.2027,2.0938,.7453,1.1764,.011302258,.148,0,.19735759,0,0,1
0,0,0,3.9478,4.9255,1.5651,2.4576,.052307617,.148,0,.63250357,0,1,1
0,0,0,4.2484,6.5149,1.9,2.6138,.069014214,.148,0,.72181922,0,0,1
0,0,1,4.2165,5.4833,1.7611,2.31,.013897782,.148,0,.64429444,0,0,1
0,1,0,4.0242,4.4288,1.3705,2.152,.076835148,.148,0,.61303276,0,1,1
0,0,1,4.2362,5.7404,2.3078,3.092,.011472546,.148,0,1,0,0,1
1,0,1,3.9,2.8931,1.1169,1.7725,.11902564,.148,0,1,0,1,1
0,1,0,4.041,5.0862,1.6515,2.3517,.0071269488,.148,0,.89884466,0,0,1
0,1,1,3.959,4.5744,1.3487,2.0961,.023869662,.148,0,.75392985,0,0,1
0,0,0,3.9915,3.1677,1.5232,1.7814,.047525991,.148,0,.29726455,0,1,1
0,0,0,4.0491,2.7868,1.6977,1.4597,.023462003,.148,0,.34335011,0,1,1
0,0,0,4.1281,4.0538,1.653,2.7014,.11421719,.148,0,.94312632,0,1,1
0,1,0,3.9927,3.7615,1.3296,1.7388,.014827059,.148,0,.18314257,0,1,1
0,0,0,3.9421,3.8676,1.4462,2.7682,.1020522,.148,0,1,0,1,1
0,1,0,4.2442,2.5256,1.199,1.3149,.015621318,.148,0,.17855597,0,0,1
0,0,1,4.0916,2.9611,1.3169,1.7189,.071976736,.148,0,.82738304,0,1,1
0,1,0,4.2717,2.3175,.4657,1.3126,.0043308279,.148,0,.3864595,0,0,1
0,1,0,4.2138,2.3369,1.3141,1.4107,.010133372,.148,0,.20405094,0,0,1
0,1,0,4.2745,2.7966,1.1906,1.555,.009708738,.148,0,.30543748,0,0,1
0,1,0,4.2281,2.0026,.8477,1.1383,.007450155,.148,0,.31041884,0,0,1
0,1,1,4.2411,1.8372,.9471000000000001,1.1373,.028954752,.148,0,.38771027,0,1,1
0,1,0,4.0691,2.2541,1.0851,1.2727,.0077904202,.148,0,.24139093,0,0,1
0,1,0,4.3565,2.3672,1.0344,1.4671,.011109836,.148,0,.19160946,0,1,1
0,0,0,4.1193,2.5055,.3247,1.2998,.0022576649,.148,0,.10944824,0,1,1
0,1,0,4.2821,3.2725,.9896,1.8571,.25167558,.12899999,0,.28752351,0,0,1
0,1,0,12.2093,3.6782,.9839,1.8412,.12697698,.12899999,0,.84492767,1,0,1
1,1,0,4.1615,1.8919,1.0379,1.645,.73134685,.12899999,0,.99994606,0,1,1
0,1,0,11.0884,2.8375,1.1682,2.3378,.66969085,.12899999,0,.99986929,1,1,1
0,0,0,4.1338,4.1498,1.3912,2.6822,.16217524,.12899999,0,.96702075,0,0,1
0,1,1,12.1158,4.0236,.925,3.0398,.13308242,.12899999,0,.88558722,1,0,1
0,0,1,4.1874,3.4424,.9332,1.9653,.29249653,.12899999,0,.36412612,0,0,1
0,0,1,11.9752,3.2322,1.1181,2.3568,.50305629,.12899999,0,.98050654,1,1,1
0,0,1,4.3917,4.2464,1.1162,2.3037,.16538015,.12899999,0,.92433679,0,0,1
0,0,1,11.6714,3.909,1.2027,1.8758,.25068972,.12899999,0,.931431,1,1,1
0,1,0,4.1356,3.7119,1.0237,1.8832,.21757424,.12899999,0,.46389404,0,0,1
0,1,0,11.5546,4.0038,1.5233,2.4798,.074143633,.12899999,0,1,1,0,1
0,0,1,4.2227,2.8408,.89,1.8442,.32590523,.12899999,0,.46764261,0,1,1
0,1,0,11.5359,4.192,1.0892,2.4414,.1859066,.12899999,0,1,1,0,1
1,1,1,4.1928,2.1248,.8716,1.5761,.58025664,.12899999,0,.44799536,0,1,1
0,0,1,12.1085,4.8334,1.1234,2.368,.12161705,.12899999,0,.79522574,1,0,1
0,0,1,4.4604,3.2368,.9029,1.9133,.21870236,.12899999,0,.31328097,0,0,1
0,1,0,12.054,2.9263,.8224,1.7049,.26523146,.12899999,0,.25071838,1,1,1
0,1,1,4.1742,2.9061,.9411,1.6553,.2563605,.12899999,0,.15534796,0,1,1
0,0,1,12.0595,4.3517,1.3545,1.9029,.06389983,.12899999,0,.67714602,1,0,1
0,1,1,4.3744,2.8785,.8667,1.7331,.31085405,.12899999,0,.45977399,0,0,1
1,0,0,11.9237,2.2586,.9933,2.0534,.61758512,.12899999,0,.98874551,1,1,1
0,1,0,4.5032,3.4564,1.1087,1.7939,.097774915,.12899999,0,.71509743,0,0,1
1,1,0,11.6775,3.1946,1.1772,1.9431,.6380989,.12899999,0,.90818197,1,1,1
0,0,1,4.1214,4.1676,1.3508,2.646,.16271169,.12899999,0,.93386894,0,0,1
0,0,1,12.0735,5.4612,1.8139,3.2346,.096641406,.12899999,0,.97926116,1,0,1
1,1,1,4.1667,1.8396,.8624000000000001,1.4128,.85720116,.12899999,0,.93970627,0,1,1
0,1,0,12.0861,3.3388,.9143,1.9263,.39312103,.12899999,0,.38333121,1,1,1
0,0,1,4.0955,3.4161,.9469,1.9315,.39069712,.12899999,0,.38382208,0,1,1
0,1,0,12.0453,4.0451,.9952,1.9158,.26269168,.12899999,0,.60021967,1,1,1
0,1,1,4.1251,2.572,.6736,1.5838,.34202808,.12899999,0,.31441697,0,1,1
0,1,0,12.0079,4.0229,1.1233,2.0753,.29015064,.12899999,0,.82946998,1,1,1
0,1,0,4.3435,2.3862,.6925,1.5305,.27012777,.12899999,0,.12676789,0,1,1
0,1,0,4.2334,2.0245,.6649,1.6159,.56760526,.12899999,0,.51890016,0,1,1
0,1,1,12.0863,3.2555,.8885999999999999,1.7748,.26030299,.12899999,0,.70224643,1,1,1
0,1,1,4.3111,2.8271,.7847,1.5268,.16705713,.12899999,0,.21739587,0,1,1
0,0,1,12.1637,3.0903,.8097,1.6788,.31570163,.12899999,0,.53670049,1,1,1
0,1,0,4.1538,2.5729,.827,1.7147,.37430787,.12899999,0,.39631107,0,0,1
0,1,0,11.7576,4.1562,1.1628,2.4269,.099254951,.12899999,0,.9541114,1,0,1
0,0,1,4.5506,2.7143,.8447,1.6049,.19010679,.12899999,0,.10897857,0,0,1
1,0,0,11.3294,2.3799,.8597,1.7625,.54838741,.12899999,0,.75250185,1,1,1
0,0,1,4.4863,3.5708,1.1032,2.1035,.19104832,.12899999,0,.51939738,0,1,1
0,1,0,11.3645,3.2876,1.0246,1.7614,.13777113,.12899999,0,.53044504,1,0,1
1,0,1,4.3453,2.172,.8268,2.0929,.6239385,.12899999,0,.98004484,0,1,1
0,1,0,11.3199,2.9675,.8148,1.5296,.1704697,.12899999,0,.45586473,1,1,1
0,1,0,4.4672,3.4443,.9266,1.7374,.087482087,.12899999,0,.38525245,0,0,1
0,1,0,11.6722,3.2791,1.1192,2.0152,.32511437,.12899999,0,.90614378,1,1,1
0,1,0,4.1785,2.3851,.649,1.4611,.29424435,.12899999,0,.33168435,0,1,1
0,0,1,12.1017,2.3748,.6538,1.4247,.26021963,.12899999,0,.38211468,1,1,1
1,1,1,4.3054,2.744,1.0875,1.9829,.78622198,.12899999,0,.99980855,0,1,1
0,0,1,11.0284,2.8374,.888,1.9885,.34763882,.12899999,0,.67900687,1,1,1
0,1,1,4.6029,3.0665,1.1319,1.6013,.24543223,.12899999,0,.72733301,0,1,1
0,0,0,11.4872,3.2354,1.0879,1.563,.1380493,.12899999,0,.40266979,1,1,1
0,0,1,4.3008,4.259,1.0532,2.1589,.077729724,.12899999,0,.72212392,0,0,1
0,0,0,11.4496,2.7652,.7836,1.664,.24412207,.12899999,0,.25516611,1,0,1
0,0,1,4.3043,2.9914,.8484,1.4745,.1565876,.12899999,0,.15151516,0,1,1
0,0,1,10.9819,2.7674,.8248,1.6153,.24675149,.12899999,0,.17784366,1,0,1
0,1,0,4.4879,3.5985,.9324,1.7059,.081374362,.12899999,0,.67546725,0,1,1
0,0,0,10.9834,3.1242,.9191,1.8779,.28737915,.12899999,0,.38949412,1,0,1
1,1,1,4.4898,2.5712,1.1743,1.9179,.68640029,.12899999,0,.97096997,0,1,1
0,0,1,10.9699,2.0811,.7899,1.6921,.64631402,.12899999,0,.73513949,1,1,1
0,1,1,4.483,3.7738,.9083,1.9308,.12116886,.12899999,0,.65851587,0,0,1
0,1,0,11.0747,3.2075,.9804,2.0017,.22564945,.12899999,0,.62232858,1,0,1
0,0,0,4.5,4.3796,1.2445,2.4234,.072222225,.12899999,0,.82220912,0,0,1
0,0,0,11.0525,3.1773,.9204,1.9681,.29856592,.12899999,0,.35495469,1,0,1
0,0,1,4.4601,2.9998,.8796,1.5157,.16744019,.12899999,0,.50979728,0,0,1
0,1,0,11.0941,3.5485,1.0247,2.3901,.25459477,.12899999,0,.98879915,1,0,1
0,1,0,4.4751,2.1912,.5939,1.443,.27789325,.12899999,0,.38512334,0,1,1
0,0,0,11.1461,3.7495,1.1368,2.2842,.29547554,.12899999,0,.63801098,1,0,1
0,0,1,4.4413,3.5015,.9755,1.7301,.23202667,.12899999,0,.48741826,0,1,1
0,0,1,4.3481,2.5521,.7034,1.365,.21071273,.12899999,0,.43028128,0,1,1
0,1,0,4.099,2.582,.9205,1.4523,.21468651,.12899999,0,.6550923,0,1,1
0,1,1,4.1156,4.6428,1.3792,2.4822,.099499464,.12899999,0,.93119317,0,0,1
1,0,1,4.2311,2.2588,.8999,1.7321,.6368084,.12899999,0,.99175346,0,1,1
0,0,1,4.4476,3.0212,.7792,1.615,.33780017,.12899999,0,.3456811,0,1,1
0,1,0,4.4607,2.8516,.7193000000000001,1.5352,.14663617,.12899999,0,.41445264,0,0,1
0,0,1,4.1361,2.9496,.794,1.8113,.33130246,.12899999,0,.87281448,0,1,1
0,1,0,4.415,3.3313,.9611,1.5949,.21861835,.12899999,0,.38182926,0,1,1
0,1,0,4.1244,2.8697,.8224,1.6578,.33372128,.12899999,0,.68756372,0,1,1
0,1,0,4.3746,3.0174,.9382,1.5622,.25554335,.12899999,0,.60159433,0,0,1
0,1,0,4.5301,3.8531,.98,2.0336,.14575838,.12899999,0,.86301714,0,0,1
0,0,1,4.528,3.3004,.8101,1.6846,.16082156,.12899999,0,.78083444,0,1,1
0,0,1,4.4177,3.519,.9994,1.6233,.061117779,.12899999,0,.66187513,0,1,1
0,1,0,4.4482,4.0585,1.1265,2.1188,.29002744,.12899999,0,.85383111,0,1,1
0,1,0,4.4688,4.0809,1.1122,1.9377,.40776047,.12899999,0,.94895798,0,0,1
1,0,1,4.3877,2.978,.9123,1.9845,.65745145,.12899999,0,.40157533,0,1,1
0,0,0,4.3707,5.0969,1.2149,2.092,.10465143,.12899999,0,.89238238,0,0,1
0,1,0,4.3743,3.1915,.9548,1.749,.35436526,.12899999,0,.61066544,0,1,1
0,0,1,4.4387,3.845,1.1034,2.0765,.31669182,.12899999,0,.20754829,0,0,1
0,1,1,4.0995,4.228,1.2277,1.8064,.13289425,.12899999,0,.38857067,0,0,1
0,1,0,4.2152,4.8215,1.6086,2.1441,.11202315,.12899999,0,.81675166,0,0,1
0,1,0,4.1925,4.0795,1.36,2.7164,.21428742,.12899999,0,1,0,0,1
1,0,1,4.1843,1.7766,.9389999999999999,1.5394,.57832849,.12899999,0,.99721581,0,1,1
0,0,0,4.3648,4.6979,1.6972,3.2188,.21792522,.12899999,0,.99983752,0,0,1
0,1,1,4.302,5.3892,1.5128,3.1268,.082566239,.12899999,0,.99922621,0,0,1
0,0,1,4.4269,5.4596,1.4838,3.1352,.20084032,.12899999,0,.91066116,0,0,1
0,1,1,4.312,3.9692,1.1765,1.6838,.048423007,.12899999,0,.74562788,0,0,1
0,1,0,4.2197,2.2794,.8283,1.7476,.5804441,.12899999,0,.29014546,0,1,1
0,1,1,4.4518,3.1365,.788,1.8333,.20679276,.12899999,0,.74637276,0,0,1
0,0,1,4.5023,3.6663,.8211000000000001,1.8056,.11067677,.12899999,0,.17839263,0,0,1
0,0,1,4.2977,2.422,.7798,1.5017,.31530818,.12899999,0,.4118062,0,1,1
0,0,1,4.362,4.5136,1.285,2.1205,.12345255,.12899999,0,.88093805,0,0,1
0,1,1,4.3715,4.7689,1.0101,2.6202,.082008466,.12899999,0,.51857638,0,0,1
0,0,1,4.5013,4.3632,1.0378,2.3844,.053873323,.12899999,0,1,0,0,1
